,Date,Settlement Price (yuan/ton),Highest Price,Lowest Price,Settlement Volume (ton),Turnover (yuan),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
19,2018-01-29,14.93,15.0,14.7,22937.0,342409.80,0.02470830473575836,2950,6300.258000000001,489.2632,185.2076,5568.67,0.9934910080918896,0.9956732879612966,0.9982229988255732,0.9933268879502255
20,2018-01-30,15.44,15.96,14.5,710.0,10306.22,0.03415941058271943,2951,6243.908,489.6726,184.5091,5508.36,0.9910559218368516,1.0008367684305708,0.9962285564955217,0.9891697658507327
21,2018-01-31,15.14,15.2,14.1,73998.0,1102027.51,-0.01943005181347146,2952,6241.621,490.5078,183.53099999999998,5511.21,0.9996337229824654,1.001705629434851,0.9946989064496006,1.0005173953772086
22,2018-02-01,14.85,15.86,14.69,54563.0,807250.94,-0.01915455746367245,2953,6240.563,489.75699999999995,183.6725,5508.7,0.9998304927518028,0.9984693413641944,1.0007709869177417,0.9995445646237395
23,2018-02-02,14.97,15.28,14.7,30114.0,447677.73,0.008080808080808133,2954,6125.116999999999,486.9252,182.1581,5392.21,0.9815007075483413,0.9942179489011899,0.991754889817474,0.9788534499972771
24,2018-02-05,14.64,16.43,14.64,12.0,179.57,-0.022044088176352727,2957,5933.592,487.2256,180.9374,5171.26,0.9687312095426096,1.000616932539125,0.9932986784556932,0.9590242219794852
25,2018-02-06,14.9,15.18,13.42,13.0,190.70,0.01775956284153013,2958,5920.369000000001,487.2055,180.2373,5262.02,0.9977715016468947,0.9999587460100618,0.996130705978974,1.0175508483425704
26,2018-02-07,14.93,15.6,14.3,14504.0,213208.85,0.0020134228187917986,2959,5926.727,485.7454,178.1611,5235.84,1.00107391954792,0.9970031126495904,0.9884807417776453,0.9950247243454035
27,2018-02-08,14.99,14.99,14.99,67.0,1004.33,0.0040187541862022344,2960,5768.9890000000005,484.6396,177.8837,5040.06,0.9733853103070211,0.9977234987711668,0.9984429822222696,0.9626077191052439
28,2018-02-09,15.02,15.55,14.65,9.0,134.95,0.002001334222815121,2961,5786.354,484.7485,175.1015,5116.99,1.0030100594748923,1.000224703057695,0.9843594438388676,1.015263707178089
29,2018-02-12,14.4,14.98,14.3,502.0,7229.28,-0.04127829560585883,2964,5857.021,485.0043,176.5168,5188.37,1.0122126990502136,1.0005276963208758,1.008082740581891,1.0139496070932326
30,2018-02-13,14.15,15.44,14.08,182.0,2572.48,-0.01736111111111116,2965,5870.688,486.7431,177.4725,5202.22,1.002333438790812,1.00358512285355,1.0054142155307597,1.0026694318254097
31,2018-02-14,15.29,15.29,14.2,12.0,176.94,0.08056537102473492,2966,5942.953,487.2347,179.9445,5273.43,1.0123094601518596,1.0010099783643567,1.0139289185648481,1.0136883868809854
32,2018-02-22,16.35,16.7,16.0,2.0,32.70,0.06932635709614132,2974,5978.946999999999,486.5568,181.385,5286.5,0.9996771377045308,1.0013900511524005,1.0045012465927756,1.0010585296852248
33,2018-02-23,14.72,15.88,14.72,159.0,2345.06,-0.09969418960244647,2975,6046.205,487.5038,181.4437,5371.56,1.0112491380171125,1.0019463298015772,1.0003236210270972,1.0160900406696303
34,2018-02-26,14.3,15.16,14.12,204.0,2888.76,-0.028532608695652217,2978,6099.818,487.4655,182.1801,5435.38,1.0088672150547326,0.9999214365098282,1.00405855921148,1.0118810922711465
35,2018-02-27,14.84,15.43,14.21,2126.0,30390.13,0.03776223776223775,2979,6046.441,485.6445,181.2693,5367.09,0.9912494110480017,0.9962643510156103,0.9950005516519091,0.9874360210325681
36,2018-02-28,14.99,15.94,14.25,11.0,163.83,0.010107816711590223,2980,5983.047,486.1554,180.3569,5308.09,0.9895154852251101,1.001052004089411,0.994966604935309,0.9890070783236353
37,2018-03-01,14.07,15.22,14.01,34.0,483.76,-0.06137424949966641,2981,5904.945,486.3173,180.4919,5238.18,0.9869461162514686,1.0003330210874959,1.0007485158593876,0.9868295375549397
38,2018-03-02,14.99,15.27,14.1,518.0,7469.69,0.06538734896943854,2982,5904.882,488.33099999999996,180.3873,5265.24,0.9999893309759871,1.004140712246922,0.9994204726084662,1.0051659164060798
39,2018-03-05,14.98,16.18,14.97,1414.0,21187.89,-0.0006671114076050032,2985,5952.255,488.1695,181.5468,5323.36,1.008022683603161,0.9996692816962267,1.0064278361059786,1.0110384331958278
40,2018-03-06,15.09,16.45,14.21,4.0,60.34,0.007343124165553937,2986,5984.69,488.8361,182.1788,5337.69,1.0054491953049727,1.001365509315924,1.003481196033199,1.002691908869586
41,2018-03-07,14.86,14.99,14.35,1810.0,26863.46,-0.015241882041086896,2987,5979.895,488.9784,180.2018,5335.47,0.9991987889097014,1.0002910996139607,0.9891480238095761,0.9995840897466883
42,2018-03-08,14.84,14.85,14.4,662.0,9684.00,-0.001345895020188448,2988,6007.635,488.4201,179.2911,5360.73,1.0046388774384833,0.998858231774655,0.9949462214028939,1.0047343532997093
43,2018-03-09,15.46,15.88,14.1,19481.0,286331.49,0.0417789757412399,2989,6075.76,487.3794,180.0501,5454.03,1.0113397368515231,0.9978692523096407,1.0042333389666303,1.017404346049885
44,2018-03-12,14.95,16.3,14.21,818.0,11736.67,-0.03298835705045289,2992,6089.783,488.2593,179.4846,5447.1,1.0023080240167486,1.0018053696976115,0.9968592075205736,0.9987293799264032
45,2018-03-13,14.8,14.98,14.79,12542.0,185597.52,-0.010033444816053394,2993,6062.679,489.4608,179.924,5412.75,0.9955492666980087,1.0024607826210377,1.0024481208972804,0.9936938921628021
46,2018-03-14,14.98,15.48,14.4,152.0,2193.86,0.012162162162162149,2994,6034.973000000001,490.0053,179.5169,5383.27,0.9954300730749559,1.0011124486373577,0.997737378004046,0.9945536002955985
47,2018-03-15,14.98,--,--,--,--,0.0,2995,6032.669,489.5393,178.7946,5379.39,0.9996182253010907,0.9990489898782728,0.9959764233896642,0.9992792484865147
48,2018-03-16,14.98,14.99,14.5,416.0,6039.79,0.0,2996,6035.188,488.805,178.8978,5388.74,1.0004175597898708,0.9985000182824953,1.0005771986402272,1.0017381152881646
49,2018-03-19,14.86,14.97,14.7,1535.0,22722.39,-0.008010680907877266,2999,5968.578,489.8298,177.2038,5312.23,0.9889630612998304,1.0020965415656549,0.9905309064728578,0.9858018757631654
50,2018-03-20,14.78,14.8,14.3,2226.0,31870.68,-0.00538358008075368,3000,5970.101,488.2325,177.6201,5320.2,1.000255169656826,0.9967390714080687,1.002349272419666,1.0015003115452457
51,2018-03-21,15.19,15.49,14.99,2376.0,35639.24,0.02774018944519629,3001,5965.684,487.9799,179.0364,5310.96,0.9992601465201343,0.9994826235451347,1.0079737597265173,0.9982632231870983
52,2018-03-22,15.51,15.55,15.5,4.0,62.05,0.021066491112573967,3002,5863.847,490.7492,178.4163,5177.52,0.9829295349871028,1.0056750288280316,0.996536458507879,0.9748745989425641
53,2018-03-23,14.95,16.7,14.3,4738.0,70866.97,-0.0361057382333978,3003,5761.304,491.7777,179.1187,5069.03,0.9825126746997321,1.0020957751943356,1.0039368600290444,0.9790459525023562
54,2018-03-26,15.24,15.75,14.5,743.0,11141.95,0.01939799331103686,3006,5853.53,492.5075,178.7583,5206.69,1.016007834337504,1.0014840038497068,0.9979879264420745,1.0271570694985037
55,2018-03-27,14.94,15.26,14.6,1504.0,22355.77,-0.019685039370078816,3007,5815.391,492.2391,178.7782,5116.75,0.9934844444292589,0.9994550336796902,1.0001113235021815,0.9827260697295211
56,2018-03-28,15.17,15.18,14.5,64258.0,951420.81,0.0153949129852744,3008,5798.045999999999,491.5671,177.77200000000002,5102.69,0.9970173974544445,0.9986348097906078,0.9943717970088077,0.9972521620169051
57,2018-03-29,15.11,15.43,14.4,35.0,525.71,-0.0039551746868820015,3009,5848.908,491.3567,179.236,5173.19,1.0087722656908897,0.9995719811191596,1.0082352676461983,1.0138162420213652
58,2018-03-30,14.89,15.58,13.6,4004.0,58478.17,-0.014559894109860916,3010,5852.638000000001,491.33,179.236,5173.19,1.0006377258797712,0.9999456606575223,1.0,1.0
59,2018-04-02,15.25,15.95,13.6,1631.0,23235.69,0.02417730020147757,3013,5772.585999999999,491.7352,177.9594,5057.69,0.9863220653660791,1.0008247003032587,0.9928775469213774,0.9776733504858705
60,2018-04-03,15.48,16.4,14.51,2229.0,33430.34,0.015081967213114831,3014,5801.7919999999995,490.68800000000005,178.3282,5121.7,1.0050594309032381,0.9978703985397019,1.00207238280192,1.0126559753563387
61,2018-04-04,15.6,15.98,14.9,12955.0,200213.06,0.007751937984496138,3015,5837.565,491.0568,177.5444,5181.31,1.0061658535845477,1.0007515977566193,0.9956047332951266,1.0116387137083391
62,2018-04-09,15.76,15.85,14.1,31297.0,485102.20,0.01025641025641022,3020,5840.144,490.8767,180.4403,5121.9,1.0042343598223993,1.0014736172928367,1.0125161466990031,1.0036348672930524
63,2018-04-10,15.7,15.75,15.3,3630.0,56105.00,-0.003807106598984755,3021,5922.262,491.1384,182.0622,5207.73,1.014060954661392,1.0005331277691525,1.00898856851823,1.0167574532888186
64,2018-04-11,15.07,17.25,15.0,26.0,394.71,-0.04012738853503184,3022,5901.1630000000005,492.4578,182.9906,5179.19,0.9964373410024752,1.0026864118138594,1.0050993561541057,0.994519685160329
65,2018-04-12,15.5,16.49,14.6,99236.0,1483903.79,0.028533510285335018,3023,5925.33,490.5831,182.6828,5222.55,1.0040952944360289,0.9961931763493237,0.998317946386317,1.0083719655003969
66,2018-04-13,15.74,16.49,15.03,4016.0,61249.04,0.01548387096774184,3024,5920.255,490.6302,183.0637,5207.57,0.999143507618985,1.0000960081992225,1.0020850348253916,0.9971316693952187
67,2018-04-16,14.72,17.29,14.65,8.0,122.83,-0.06480304955527316,3027,5951.975,491.31199999999995,182.5931,5249.94,1.0053578773211627,1.0013896413225276,0.9974293101253825,1.0081362324462273
68,2018-04-17,15.45,15.75,15.2,7435.0,113707.15,0.04959239130434767,3028,5999.25,491.5766,182.5647,5305.9,1.0079427416949835,1.0005385579835218,0.9998444629068678,1.0106591694381268
69,2018-04-18,15.47,15.47,15.1,3936.0,59823.14,0.0012944983818770073,3029,6020.08,491.1374,185.5284,5310.32,1.0034721006792515,0.999106548196151,1.016233696875683,1.0008330349233872
70,2018-04-19,15.99,16.95,15.25,12305.0,191198.40,0.033613445378151134,3030,5998.743,489.6231,184.5403,5280.57,0.9964556949409311,0.9969167487550328,0.9946741307530276,0.9943977010801609
71,2018-04-20,15.49,16.0,15.25,5789.0,88475.50,-0.031269543464665366,3031,5953.2390000000005,487.1324,184.30200000000002,5235.75,0.9924144108190666,0.9949130259581298,0.9987086831440072,0.9915122799243264
72,2018-04-23,15.54,15.97,15.0,3011.0,45551.67,0.0032278889606196515,3034,5946.422,485.0536,182.9859,5236.04,0.998854909067148,0.9957325770160228,0.9928590031578602,1.0000553884352767
73,2018-04-24,15.58,16.3,15.15,3017.0,45965.60,0.002574002574002643,3035,5902.4,484.2531,182.761,5166.1,0.9925968927196893,0.9983496669234081,0.9987709435535744,0.9866425772148418
74,2018-04-25,15.57,16.3,15.3,2583.0,39661.58,-0.0006418485237483784,3036,5889.723000000001,482.9298,183.1139,5175.59,0.9978522296015182,0.9972673380924149,1.0019309371255356,1.001836975668299
75,2018-04-26,15.66,16.0,15.0,13347.0,207039.73,0.005780346820809301,3037,5935.23,482.9567,183.4356,5229.61,1.0077265093791337,1.0000557016775524,1.0017568300385715,1.0104374573720096
76,2018-04-27,15.53,16.99,15.21,26038.0,401915.89,-0.008301404853129024,3038,5946.23,483.6274,183.4092,5235.73,1.0018533401401462,1.0013887373340096,0.999856080281036,1.0011702593501235
77,2018-05-02,16.0,17.0,15.35,6011.0,92417.15,0.030264005151320106,3043,5892.47,480.5777,183.6842,5168.79,0.9966552468647697,0.9983839390255355,1.0014731699870238,0.9927933603646344
78,2018-05-03,15.96,16.49,15.0,49232.0,746098.52,-0.0024999999999999467,3044,5878.648,481.6919,184.0581,5157.7,0.9976542943790974,1.002318459637224,1.002035558855906,0.9978544301470944
79,2018-05-04,15.8,17.4,15.31,1204.0,18702.34,-0.010025062656641605,3045,5930.895,481.2526,184.7199,5224.71,1.0088875877582737,0.9990880062546205,1.0035956037794587,1.0129922252166663
80,2018-05-07,15.65,16.19,15.2,9590.0,148207.34,-0.009493670886076,3048,5952.974,481.1617,184.4055,5242.87,1.0037227096416308,0.9998111179035708,0.9982979635653765,1.0034757910008403
81,2018-05-08,15.6,15.6,15.3,10038.0,156358.43,-0.0031948881789137795,3049,5948.092,479.5899,183.9236,5241.53,0.9991799057076345,0.9967333227062752,0.9973867373803927,0.999744414795713
82,2018-05-09,15.55,15.8,15.3,14111.0,217666.05,-0.0032051282051280827,3050,5990.555,479.0849,184.9947,5292.9,1.0071389279116734,0.9989470170243369,1.0058236137178698,1.0098005734966697
83,2018-05-10,15.58,16.3,15.32,6011.0,93140.30,0.0019292604501608406,3051,6031.918000000001,479.8789,185.9347,5343.7,1.0069047024858298,1.0016573262901836,1.005081226651358,1.009597763041055
84,2018-05-11,15.64,15.7,15.38,10864.0,168347.10,0.003851091142490493,3052,6057.474,481.11699999999996,184.8849,5354.69,1.0042367949962183,1.0025800259190392,0.9943539317835778,1.0020566274304321
85,2018-05-14,15.56,15.68,15.4,10805.0,167419.07,-0.005115089514066472,3055,6070.04,480.8114,185.5932,5359.66,1.0020744620612485,0.9993648114699751,1.0038310321719082,1.0009281583060832
86,2018-05-15,15.56,16.0,15.1,22003.0,340157.20,0.0,3056,6024.9,477.2541,185.0978,5323.23,0.992563475693735,0.9926014649403072,0.9973307211686636,0.9932029270513427
87,2018-05-16,15.57,15.59,15.35,23144.0,358431.11,0.0006426735218509894,3057,6034.186,476.2707,185.2277,5346.33,1.0015412703945294,0.9979394624373054,1.000701791161213,1.0043394705845887
88,2018-05-17,15.59,15.65,15.45,15610.0,242386.44,0.0012845215157353262,3058,6043.153,475.4707,185.4965,5343.29,1.001486033078861,0.9983202829819261,1.0014511868365261,0.9994313856421134
89,2018-05-18,15.47,16.5,15.44,17366.0,269242.36,-0.007697241821680524,3059,6030.795,475.8816,185.72400000000002,5329.66,0.9979550410191501,1.0008641962585707,1.0012264382346838,0.9974491371420978
90,2018-05-21,15.5,16.5,15.45,8428.0,130779.29,0.0019392372333548735,3062,6059.843000000001,475.1567,186.9026,5369.19,1.0048166120718744,0.9984767219409197,1.0063459757489608,1.0074169834473494
91,2018-05-22,15.49,17.0,15.35,10727.0,165482.31,-0.000645161290322549,3063,6054.835,475.7028,187.8264,5352.45,0.9991735759490797,1.0011493050608358,1.004942681375219,0.9968822112832663
92,2018-05-23,15.55,15.6,15.48,36262.0,562929.82,0.003873466752743804,3064,6038.379,476.4672,188.15400000000002,5369.99,0.9972821720162481,1.0016068856437255,1.001744163759727,1.0032770039888275
93,2018-05-24,16.1,16.3,15.55,33432.0,532971.86,0.03536977491961424,3065,6024.045,478.1864,188.0383,5359.32,0.9976261841133192,1.0036082231893402,0.999385078180639,0.9980130316816233
94,2018-05-25,17.52,17.69,15.52,29444.0,494882.68,0.08819875776397512,3066,6004.695,477.8386,186.8314,5347.31,0.9967878726005532,0.9992726685660654,0.9935816267217903,0.9977590440578283
95,2018-05-28,16.82,17.9,15.88,32452.0,560149.07,-0.03995433789954339,3069,5994.928000000001,477.8124,186.8314,5347.31,0.998373439450297,0.9999451697707135,1.0,1.0
96,2018-05-29,16.97,17.1,16.5,223965.0,3801228.08,0.008917954815695461,3070,5927.368,478.5862,185.5502,5285.7,0.9887304734935932,1.0016194640406988,0.993142480332535,0.9884783190052567
97,2018-05-30,17.39,17.39,16.02,34268.0,578817.11,0.024749558043606568,3071,5977.275,478.3621,186.4725,5353.76,1.0084197573020603,0.999531745796264,1.004970622505392,1.0128762510168947
98,2018-05-31,17.0,17.0,16.65,13576.0,227271.32,-0.02242668200115017,3072,5956.988,479.7931,186.4731,5318.1,0.9966059784768144,1.0029914577262704,1.0000032176326268,0.9933392606317804
99,2018-06-01,16.75,16.97,15.35,202011.0,3427634.19,-0.014705882352941124,3073,6003.658,478.1469,185.9414,5376.29,1.0078344962252737,0.99656893773587,0.9971486503951508,1.01094187773829
100,2018-06-04,16.94,17.0,16.55,756.0,12626.72,0.011343283582089692,3076,6039.906,478.2796,183.8687,5400.5,1.0060376523779335,1.0002775297717081,0.9888529396896012,1.0045031053012394
101,2018-06-05,16.88,17.29,16.49,20364.0,340962.14,-0.003541912632821887,3077,6033.139,477.8668,184.4248,5404.62,0.9988796183251859,0.9991369065291515,1.0030244408102087,1.0007628923247847
102,2018-06-06,16.57,18.57,16.0,13154.0,217857.03,-0.01836492890995256,3078,6082.744000000001,477.5317,184.5775,5451.09,1.0082220880374213,0.9992987585661945,1.0008279797510964,1.008598199318361
103,2018-06-07,16.61,17.0,15.4,14351.0,238607.83,0.002414001207000638,3079,6086.253000000001,478.1124,185.1635,5448.18,1.0005768778038333,1.0012160449243475,1.003174818165811,0.9994661618135089
104,2018-06-08,16.76,18.2,15.11,18285.0,307233.74,0.009030704394942912,3080,6086.924,477.84,185.0296,5465.42,1.0001102484566446,0.9994302594954659,0.9992768553197579,1.003164359474173
105,2018-06-11,16.57,17.5,16.2,23382.0,388932.94,-0.011336515513126531,3083,6105.601,477.769,184.38299999999998,5471.29,1.0030683806796339,0.999851414699481,0.9965054239970254,1.0010740254179917
106,2018-06-12,16.5,17.0,15.01,133246.0,2182558.24,-0.004224502112251115,3084,6109.044,477.319,184.9101,5481.07,1.0005639084506177,0.9990581222306177,1.0028587234181026,1.001787512634132
107,2018-06-13,16.48,16.86,15.78,59065.0,965641.24,-0.00121212121212122,3085,6094.6,477.1897,185.0634,5459.21,0.9976356366069716,0.9997291119775245,1.0008290515228753,0.996011727637122
108,2018-06-14,16.5,16.75,16.27,9424.0,155074.56,0.0012135922330096527,3086,6100.891,476.7544,183.52700000000002,5474.37,1.0010322252485806,0.9990877841663388,0.9916979802597381,1.0027769585709287
109,2018-06-15,16.7,17.2,16.3,153091.0,2569818.90,0.012121212121211977,3087,6078.741,476.4224,180.4233,5469.37,0.9963693827672057,0.9993036246755143,0.9830885918693162,0.9990866528933923
110,2018-06-19,16.8,17.1,15.6,33279.0,561256.13,0.0059880239520959675,3091,6014.4259999999995,476.4247,178.1473,5436.13,0.993274321317503,1.0003313268253577,0.9880862118979252,0.9960240608446947
111,2018-06-20,16.7,17.0,16.4,10432.0,175935.10,-0.005952380952381042,3092,6032.478,476.0342,178.5685,5445.43,1.0030014501799507,0.9991803531596914,1.0023643355807246,1.0017107758644477
112,2018-06-21,16.74,16.8,16.35,10779.0,180936.38,0.002395209580838165,3093,5999.319,476.5508,177.84,5411.4,0.9945032538867112,1.001085216146235,0.9959203330934627,0.9937507230833927
113,2018-06-22,16.71,17.0,16.5,133201.0,2250743.52,-0.0017921146953403524,3094,6024.960999999999,476.9355,179.7035,5421.63,1.004274151782894,1.0008072591631365,1.0104785200179935,1.001890453487083
114,2018-06-25,16.8,16.8,16.58,148593.0,2488371.25,0.005385996409335681,3097,5941.485,477.6958,177.36900000000003,5347.23,0.9861449725566689,1.001594135894686,0.9870091567498688,0.9862771897012521
115,2018-06-26,16.85,17.09,16.0,36427.0,599792.38,0.0029761904761904656,3098,5949.519,477.0641,178.1104,5359.01,1.0013521872057238,0.9986776103118344,1.0041799863561274,1.0022030097826353
116,2018-06-27,16.85,16.85,16.51,80481.0,1354592.01,0.0,3099,5915.691999999999,476.6022,179.3836,5312.89,0.9943143302845152,0.9990317862945461,1.007148375389646,0.9913939328346094
117,2018-06-28,16.85,17.8,16.7,40075.0,673598.36,0.0,3100,5926.243,476.1314,178.6685,5346.44,1.0017835614159765,0.9990121740940349,0.9960135709172967,1.0063148305347935
118,2018-06-29,17.0,17.0,16.5,91938.0,1544688.66,0.008902077151335286,3101,5954.146,477.6598,179.9539,5350.83,1.0047083793222789,1.003210038237344,1.0071943291626673,1.00082110712923
119,2018-07-02,17.05,18.2,16.6,20515.0,369102.50,0.002941176470588225,3104,5933.68,476.6358,176.5252,5367.49,0.996562731246429,0.9978562148206737,0.9809467869270964,1.003113535657085
120,2018-07-03,17.29,18.0,16.5,133098.0,2271887.56,0.014076246334310703,3105,5933.65,477.8838,176.9359,5340.93,0.9999949441156246,1.0026183513701656,1.0023265800010424,0.9950516908275564
121,2018-07-04,16.83,17.49,15.8,34036.0,546335.54,-0.02660497397339512,3106,5934.0380000000005,477.9358,176.9359,5340.93,1.0000653897685237,1.0001088130629243,1.0,1.0
122,2018-07-05,17.45,17.5,16.0,120051.0,2014049.58,0.036838978015448776,3107,5974.616,478.7874,176.1423,5388.28,1.0068381766345278,1.001781829274978,0.9955147598650133,1.0088654972074151
123,2018-07-06,17.68,18.99,17.09,29901.0,529273.23,0.01318051575931234,3108,6024.82,479.9466,177.5471,5434.36,1.008402883130899,1.002421116345167,1.0079753699139842,1.0085518941109222
124,2018-07-09,18.15,18.48,17.5,58675.0,1054106.98,0.026583710407239725,3111,6075.243,479.6585,177.4134,5483.89,1.0083692126901718,0.9993997248860603,0.9992469603840333,1.0091142287224255
125,2018-07-10,18.74,18.97,17.52,49263.0,904589.28,0.032506887052341504,3112,6088.781999999999,478.6614,176.6693,5503.05,1.0022285528331951,0.9979212293746489,0.9958058410469558,1.0034938702271563
126,2018-07-11,19.19,19.2,17.79,42677.0,798032.22,0.0240128068303096,3113,6035.843000000001,478.832,171.9034,5464.01,0.9913054860561605,1.0003564106067462,0.9730236096480827,0.9929057522646533
127,2018-07-12,19.24,19.48,18.22,25510.0,479263.19,0.002605523710265567,3114,6074.778,477.60900000000004,173.0763,5512.36,1.006450631668186,0.9974458682794801,1.0068230180438549,1.0088488125021733
128,2018-07-13,20.22,20.6,18.7,46668.0,928601.68,0.05093555093555091,3115,6085.445,477.8768,172.7169,5518.33,1.0017559489416732,1.000560709701869,0.9979234591911198,1.0010830207025667
129,2018-07-16,19.32,20.99,19.0,1020.0,20385.95,-0.04451038575667654,3118,6080.4169999999995,477.9756,170.7091,5512.92,0.999173766257028,1.0002067478479808,0.9883751966368085,0.9990196309390703
130,2018-07-17,20.0,21.0,18.01,48903.0,958423.94,0.035196687370600444,3119,6095.727,477.5105,170.6793,5534.91,1.0025179194124352,0.99902693777674,0.9998254340278286,1.0039888117367928
131,2018-07-18,20.09,20.97,19.5,45377.0,914207.30,0.004499999999999949,3120,6107.4,476.7224,171.2987,5546.86,1.0019149479627285,0.9983495650880976,1.0036290282418547,1.00215902336262
132,2018-07-19,20.13,20.6,18.22,26660.0,523459.37,0.0019910403185663395,3121,6086.559,476.5427,171.1975,5525.51,0.9965875822772375,0.9996230510670362,0.9994092191009039,0.9961509755068635
133,2018-07-19,20.13,20.6,18.22,26660.0,523459.37,0.0,3121,6086.559,476.5427,171.1975,5525.51,0.9965875822772375,0.9996230510670362,0.9994092191009039,0.9961509755068635
134,2018-07-20,20.06,20.98,19.5,36078.0,729539.67,-0.0034773969200199146,3122,6099.013000000001,477.8044,172.479,5520.5,1.0020461479137885,1.0026476116410974,1.0074855065056443,0.9990932963654033
135,2018-07-23,20.46,20.89,19.01,69686.0,1411023.90,0.019940179461615196,3125,6099.91,476.6843,172.4121,5530.66,1.0001470729772177,0.997655735275774,0.9996121266936844,1.0018404130060683
136,2018-07-24,20.79,22.42,20.15,70194.0,1450347.90,0.016129032258064502,3126,6133.235,477.3211,173.3231,5557.37,1.00546319535862,1.0013358946371844,1.0052838518874256,1.0048294416941197
