,Date,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Turnover (yuan),Settlement Volume (ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
52,2020-05-19,32.4,32.4,32.4,32.4,32.4,0.0,0,0.0,3791,6084.746999999999,516.9711,134.9047,5975.15,0.996396774651529,1.0033233791103382,1.0033281966306007,0.9896073138011561
53,2020-05-20,35.6,35.6,35.6,35.6,35.6,356.0,10,0.09876543209876544,3792,6175.826999999999,519.049,135.6881,6075.76,1.014968576343437,1.004019373616823,1.0058070623188073,1.0168380710107696
54,2020-05-21,32.04,32.04,32.04,32.04,32.04,320.4,10,-0.10000000000000007,3793,6123.533,518.5985,134.4284,6028.93,0.9915324700643332,0.9991320665293643,0.9907162087169031,0.9922923222773776
55,2020-05-22,32.04,32.04,32.04,32.04,32.04,0.0,0,0.0,3794,6117.666,518.1732,133.8446,6044.16,0.9990418929725698,0.9991799050710714,0.9956571676818292,1.0025261530653033
56,2020-05-25,22.5,22.5,22.5,22.5,22.5,562500.0,25000,-0.297752808988764,3797,6147.005,517.871,133.8446,6044.16,1.0047957832284404,0.9994167973179625,1.0,1.0
57,2020-05-26,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3798,6242.87,519.2604,135.1481,6118.54,1.0155953997109162,1.0026829075194401,1.0097389061643127,1.0123060938161796
58,2020-05-27,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3799,6309.743,519.0913,133.697,6209.38,1.0107119001356748,0.9996743445099993,0.989262890118322,1.0148466791097224
59,2020-05-28,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3800,6344.02,520.5546,133.9122,6197.02,1.005432392412813,1.0028189646021808,1.0016096097892997,0.9980094631025964
60,2020-05-29,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3801,6343.31,522.2931,135.5447,6227.81,0.9998880835810732,1.0033397073044785,1.0121908235396027,1.0049685171259735
61,2020-06-01,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3804,6390.871,522.7518,135.4956,6251.48,1.0074978205384886,1.0008782425040652,0.9996377578761839,1.0038006939839204
62,2020-06-02,22.5,22.5,22.5,22.5,22.5,560678.0,24919,0.0,3805,6459.454000000001,523.1298,136.0742,6303.0,1.0107314010875827,1.0007230965058371,1.004270249366031,1.0082412484723617
63,2020-06-03,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3806,6564.821999999999,522.5109,136.3276,6389.67,1.0163122146237125,0.9988169284181477,1.001862219289182,1.0137505949547834
64,2020-06-04,22.5,22.5,22.5,22.5,22.5,0.0,0,0.0,3807,6553.525,523.3169,137.2916,6369.54,0.9982791612628644,1.0015425515525131,1.0070712020163195,0.9968496025616346
65,2020-06-05,32.33,32.33,32.33,32.33,32.33,355.63,11,0.4368888888888889,3808,6696.194,522.4213,138.0206,6536.58,1.0217698109032927,0.9982886086805145,1.0053098660078257,1.026224813722812
66,2020-06-08,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3811,6759.274,524.0722,137.9102,6615.4,1.0094202766526776,1.0031600932044693,0.999200119402466,1.0120582934806885
67,2020-06-09,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3812,6721.896,526.0831,138.0927,6564.27,0.9944701161692808,1.0038370667247758,1.0013233248882245,0.9922710644858966
68,2020-06-10,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3813,6698.595,527.4021,138.6834,6529.42,0.9965335673149363,1.0025072084619333,1.0042775613772488,0.9946909557346056
69,2020-06-11,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3814,6365.653,529.0486,136.7408,6145.3,0.9502967413315777,1.0031219064163757,0.9859925557060182,0.9411708850096946
70,2020-06-12,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3815,6396.201999999999,526.2133,135.9162,6227.42,1.0047990363282446,0.9946407570117377,0.9939696125808829,1.0133630579467234
71,2020-06-15,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3818,6417.088000000001,526.5531,135.791,6279.4,1.0032653752961525,1.0006457457460691,0.9990788441701577,1.0083469558822111
72,2020-06-16,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3819,6557.9259999999995,526.3366,136.4228,6398.58,1.0219473381072535,0.999588835390011,1.0046527383994521,1.0189795203363379
73,2020-06-17,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3820,6554.468000000001,526.4017,136.7024,6375.54,0.9994726991429914,1.0001236851094908,1.0020495107855873,0.996399201072738
74,2020-06-18,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3821,6548.07,526.7354,136.8027,6379.56,0.9990238719603176,1.0006339265241735,1.0007337106005452,1.0006305348252855
75,2020-06-19,32.33,32.33,32.33,32.33,32.33,0.0,0,0.0,3822,6529.276,526.0591,137.7724,6344.7,0.9971298413120202,0.9987160536390756,1.007088310391535,0.994535673306623
76,2020-06-22,32.33,32.33,29.11,29.11,29.11,29.11,1,-0.09959789669038044,3825,6555.938,527.3953,138.3259,6385.91,1.004083454275788,1.0025400187925655,1.0040174955215992,1.0064951849575237
77,2020-06-23,32.33,32.33,26.21,26.21,26.21,131.05,5,-0.09962212298179318,3826,6609.95,528.8307,138.067,6413.44,1.0082386380103046,1.0027216776486252,0.998128333161035,1.0043110535538395
78,2020-06-24,26.21,26.21,26.21,26.21,26.21,0.0,0,0.0,3827,6444.68,527.7694,135.9296,6247.66,0.9749967851496608,0.9979931195371222,0.9845191102870344,0.9741511575691049
79,2020-06-29,32.33,32.33,32.33,32.33,32.33,0.0,0,0.23349866463181976,3832,6435.908,527.0577,137.0737,6254.78,1.0091991162952392,1.0003264465139212,1.0162075803910666,1.0148097671777399
80,2020-06-30,25.0,25.0,25.0,25.0,25.0,47500.0,1900,-0.22672440457779156,3833,6511.097,526.9333,138.6382,6351.67,1.0116827338116081,0.9997639727111474,1.0114135680294616,1.0154905528251994
81,2020-07-01,22.5,22.5,22.5,22.5,22.5,41602.5,1849,-0.09999999999999998,3834,6539.444,527.0668,139.0814,6383.76,1.004353644247659,1.0002533527488202,1.003196810114384,1.0050522146144243
82,2020-07-02,24.75,24.75,24.75,24.75,24.75,990.0,40,0.10000000000000007,3835,6588.83,527.4791,140.0398,6414.16,1.007552018183809,1.0007822537864273,1.006890928621656,1.004762083787611
83,2020-07-03,27.0,27.0,27.0,27.0,27.0,189.0,7,0.09090909090909084,3836,6585.251,527.7667,140.0398,6414.16,0.9994568079613528,1.000545234872813,1.0,1.0
84,2020-07-06,27.0,27.0,27.0,27.0,27.0,0.0,0,0.0,3839,6697.45,529.1507,141.2104,6516.05,1.0170379230799251,1.0026223708316573,1.0083590522122996,1.0158851665689663
85,2020-07-07,27.0,27.0,27.0,27.0,27.0,0.0,0,0.0,3840,6635.366999999999,529.2873,141.982,6445.59,0.9907303525968838,1.0002581495214877,1.0054641867737788,0.9891867005317638
86,2020-07-08,25.5,25.5,25.5,25.5,25.5,25.5,1,-0.05555555555555558,3841,6663.464,530.1214,142.5187,6496.14,1.0042344304391906,1.0015758927145995,1.0037800566268964,1.007842571432561
87,2020-07-09,26.73,26.73,26.73,26.73,26.73,1149.39,43,0.04823529411764715,3842,6629.543000000001,530.9169,141.5669,6461.31,0.9949094044779113,1.0015005996739617,0.9933215781507971,0.9946383544689615
88,2020-07-10,26.73,26.73,26.73,26.73,26.73,0.0,0,0.0,3843,6685.366,531.3642,142.1855,6528.96,1.0084203390791793,1.0008425047309661,1.0043696655079681,1.0104700130468898
89,2020-07-13,21.65,21.65,21.65,21.65,21.65,21.65,1,-0.19004863449307896,3846,6668.102,530.8972,141.8748,6467.84,0.9974176432524412,0.9991211301024796,0.9978148264063494,0.9906386315737882
90,2020-07-14,23.82,23.82,23.82,23.82,23.82,952.8,40,0.10023094688221712,3847,6718.74,531.663,141.2065,6555.4,1.007594064997806,1.0014424638140869,0.9952895087781622,1.0135377498515732
91,2020-07-15,23.82,23.82,23.82,23.82,23.82,0.0,0,0.0,3848,6801.991999999999,532.5739,142.251,6615.07,1.0123910137912762,1.0017133033519352,1.0073969682698742,1.009102419379443
92,2020-07-16,23.82,23.82,23.82,23.82,23.82,0.0,0,0.0,3849,6772.573,533.2203,141.8418,6592.75,0.9956749434577402,1.001213728273203,0.9971233945631314,0.9966258860450457
93,2020-07-17,23.82,23.82,23.82,23.82,23.82,0.0,0,0.0,3850,6787.834,532.6813,141.8882,6611.86,1.0022533533414848,0.9989891607652597,1.000327125008284,1.0028986386560994
94,2020-07-20,23.82,23.82,23.82,23.82,23.82,0.0,0,0.0,3853,6844.348000000001,533.8489,141.4959,6667.45,1.0083257781495543,1.0021919297711408,0.9972351471087799,1.0084076190360958
95,2020-07-21,23.82,23.82,23.82,23.82,23.82,0.0,0,0.0,3854,6869.834,535.7415,143.5805,6678.74,1.0037236563658072,1.0035451979015035,1.01473258235751,1.001693301037128
96,2020-07-23,21.45,21.45,21.45,21.45,21.45,21.45,1,-0.09949622166246852,3856,6830.528,538.0097,145.369,6635.04,0.9916098579596019,1.00091457385342,1.005690906172689,0.9877554787719453
97,2020-07-24,21.45,21.45,21.45,21.45,21.45,0.0,0,0.0,3857,6781.781,538.7462,145.4245,6594.1,0.9928633628322729,1.0013689344262753,1.000381787038502,0.9938297282307266
98,2020-07-27,15.02,15.02,15.02,15.02,15.02,150200.0,10000,-0.2997668997668997,3860,6841.143,541.7927,146.1777,6642.89,1.0087531579094047,1.0056547962658482,1.005179319853257,1.0073990385344473
99,2020-07-28,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3861,6806.505999999999,541.7852,146.2388,6599.97,0.9949369571722151,0.999986157067085,1.000417984412123,0.9935389566890315
100,2020-07-29,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3862,6865.15,542.3468,147.2259,6682.01,1.008615874282635,1.0010365731658968,1.006749918626247,1.0124303595319373
101,2020-07-30,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3863,6819.276999999999,543.5113,145.6468,6658.02,0.9933179901385985,1.0021471501260817,0.9892743056758357,0.9964097629306152
102,2020-07-31,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3864,6822.597,543.739,146.55100000000002,6709.81,1.0004868551314166,1.0004189425316456,1.0062081693521587,1.0077785888297122
103,2020-08-03,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3867,6879.235,541.7188,149.1733,6758.2,1.0083015309272993,0.9962846144933506,1.0178934295910638,1.0072118286508858
104,2020-08-04,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3868,6917.0,543.2571,150.5371,6782.6,1.005489709248194,1.0028396651546891,1.0091423867407907,1.0036104288124057
105,2020-08-05,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3869,6973.585,545.0315,151.9202,6826.22,1.008180569611103,1.0032662251445954,1.0091877683308632,1.0064311620912334
106,2020-08-06,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3870,6986.293000000001,545.2036,152.2354,6870.86,1.001822305170153,1.0003157615660747,1.0020747734665962,1.0065394903768117
107,2020-08-07,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3871,6975.41,543.462,150.3384,6876.65,0.9984422353886387,0.9968055970283394,0.9875390349419386,1.0008426892703388
108,2020-08-10,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3874,6990.055,543.4489,151.3065,6895.59,1.0020995181645238,0.9999758952787867,1.0064394725499273,1.002754248071372
109,2020-08-11,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3875,6985.909000000001,541.3408,149.1477,6840.67,0.9994068716197513,0.9961208864347687,0.9857322719116495,0.9920354893489897
110,2020-08-12,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3876,7082.08,540.8741,149.9563,6937.44,1.0137664261014565,0.9991378813494199,1.0054214714675453,1.0141462751455632
111,2020-08-13,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3877,7079.139,540.3534,151.1671,6924.96,0.9995847265210221,0.9990372990683044,1.0080743523279783,0.9982010655227289
112,2020-08-14,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3878,7062.1630000000005,540.3119,151.1018,6924.28,0.9976019682619596,0.9999231984105218,0.9995680276991488,0.9999018044869573
113,2020-08-17,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3881,7091.235,541.7766,153.6884,6943.22,1.004116585810891,1.0027108416453534,1.0171182606692972,1.0027353024429977
114,2020-08-18,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3882,7107.7519999999995,543.5261,154.662,6960.3,1.0023292134585866,1.003229190777158,1.0063348958021556,1.0024599537390433
115,2020-08-19,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3883,7093.9490000000005,543.1836,154.3651,6930.8,0.9980580357896562,0.9993698554678422,0.9980803300099572,0.9957616769392124
116,2020-08-20,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3884,7078.829000000001,542.2871,153.187,6952.92,0.9978686060472101,0.9983495451629983,0.9923680935651906,1.003191550758931
117,2020-08-21,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3885,7087.901999999999,541.5186,152.4965,6977.27,1.0012817091640438,0.9985828539900727,0.9954924373478167,1.0035021257255945
118,2020-08-24,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3888,7162.361,542.073,152.9137,7048.17,1.010505083168475,1.0010237875485717,1.0027358004937819,1.0101615674898634
119,2020-08-25,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3889,7180.071999999999,540.4974,153.689,7073.6,1.002472787953581,0.9970933804118634,1.0050701801081263,1.0036080287507254
120,2020-08-26,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3890,7248.695,540.6099,154.2883,7145.77,1.009557425050891,1.000208141611782,1.0038994332710864,1.010202725627686
121,2020-08-27,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3891,7239.306,539.0473,154.9686,7158.18,0.9987047323690678,0.9971095608866947,1.0044092779556195,1.0017366917770933
122,2020-08-28,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3892,7281.769,541.8519,156.0781,7207.1,1.0058656175053244,1.0052028829381021,1.0071595148952754,1.0068341394041502
123,2020-08-31,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3895,7278.444,542.91,156.4625,7192.11,0.9995433801868749,1.001952747605019,1.0024628695505649,0.997920106561585
124,2020-09-01,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3896,7313.536999999999,543.8919,156.8631,7246.37,1.0048214975618415,1.0018085870586284,1.002560357913238,1.0075443784925426
125,2020-09-02,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3897,7393.548000000001,543.2097,155.4359,7358.49,1.010940123773217,0.9987457066376609,0.9909016205850835,1.0154725745442201
126,2020-09-03,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3898,7192.204000000001,543.4313,154.2912,7101.38,0.972767607649264,1.0004079455871278,0.9926355494451411,0.9650594075686724
127,2020-09-04,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3899,7114.624,540.9628,154.49200000000002,7043.62,0.989213320423058,0.9954575674974924,1.0013014352082297,0.9918663696351976
128,2020-09-07,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3902,7139.8859999999995,541.1028,154.49200000000002,7043.62,1.0035507146969396,1.0002587978323094,1.0,1.0
129,2020-09-08,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3903,6981.081,541.4095,152.3703,6848.42,0.977758048237745,1.0005668054203378,0.9862666028014393,0.9722869774348986
130,2020-09-09,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3904,7098.029,540.8823,153.0287,6986.76,1.0167521333730407,0.9990262453835775,1.0043210520685462,1.0202002797725607
131,2020-09-10,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3905,7021.314,541.4828,152.5703,6864.23,0.9891920700802997,1.001110223055922,0.9970044834727082,0.9824625434393051
132,2020-09-11,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3906,7022.474,541.6438,152.7145,6868.22,1.0001652112410868,1.000297331697332,1.0009451380773322,1.000581274228865
133,2020-09-14,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3909,7107.218000000001,543.0573,153.1189,6957.91,1.0120675420086995,1.002609648628859,1.002648078604193,1.0130586964308073
134,2020-09-15,15.02,15.02,15.02,15.02,15.02,0.0,0,0.0,3910,7141.722,543.0817,153.2288,6994.33,1.004854782841894,1.0000449308019612,1.000717742878247,1.0052343304239348
